CPF,Nome Completo,Profissão,Trabalha com Carteira Assinada,Idade,Localização,Renda Mensal,Estado Civil,Número de Dependentes,Score de Crédito,Inadimplência Anterior,Valor Total do Crédito em Aberto,Tipo de Crédito Utilizado Anteriormente,Valor da Compra a Crédito,Número de Parcelas,Taxa de Juros Mensal (%),Taxa de Juros Anual (%),Percentual de Entrada (%),Valor da Entrada,Compra com Entrada,Tipo de Produto ou Serviço Adquirido,Data da Compra,Data de Entrega,Data da Última Compra,Data da Próxima Parcela,Número de Compras a Crédito Anteriores,Montante Total Já Financiado,Percentual de Comprometimento de Renda (%),Status do Pagamento Atual,Canal de Aquisição,Comentários e Histórico de Interações
832.456.970-74,Otávio da Costa,Gestor de tecnologia da informação,True,48,Mendes do Amparo,5361,Viúvo,0,385,False,25499.31,Parcelamento em Loja,16983.88,24,0.78,27.56,30,4935.31,False,Eletrodomésticos,2022-10-23,2024-11-17,2021-12-15,2025-01-02,19,19479.06,16.11,Atrasado,Presencial,Minima nulla perferendis qui maxime quae eius.
957.863.042-56,Kevin Souza,Webdesigner,True,30,Castro de Mendes,4882,Divorciado,0,337,True,13194.98,Veículo,35043.66,36,0.93,20.35,20,9492.75,False,Móveis,2024-10-02,2024-12-03,2022-04-04,2024-11-29,10,7749.54,22.63,Renegociado,Telefone,Est voluptatem modi autem asperiores aperiam.
865.714.392-55,Sr. Renan Pereira,Salgadeira,True,66,Campos da Praia,16429,Casado,4,782,False,22264.77,Veículo,46371.06,48,2.65,34.1,40,9549.81,False,Eletrodomésticos,2023-04-09,2024-11-19,2023-03-07,2024-12-24,7,43085.39,20.28,Em dia,Presencial,Veritatis officiis praesentium quibusdam vel voluptate recusandae sed dicta modi ipsam eveniet.
859.376.240-92,Raul Jesus,Marechal,True,69,Araújo da Prata,13220,Viúvo,0,568,True,20784.86,Veículo,21152.59,36,1.34,6.55,20,5508.06,False,Eletrônicos,2023-12-04,2024-12-04,2021-06-04,2024-12-03,19,87841.36,16.16,Atrasado,Online,Reprehenderit quod nobis quia nesciunt ipsa sit nulla modi soluta consequuntur.
983.742.516-46,Esther Monteiro,Major,True,19,Castro,15648,Casado,1,667,False,3284.5,Parcelamento em Loja,20518.77,12,2.91,19.12,10,2924.66,False,Móveis,2022-05-05,2024-11-30,2024-05-14,2024-11-17,6,62889.8,26.82,Renegociado,Online,Rem occaecati facere maiores ea voluptate nemo eos totam.
608.247.135-08,Gabriel Sales,Xilógrafo,False,48,Ramos,3604,Viúvo,1,462,True,5298.83,Pessoal,29188.08,24,1.11,15.39,30,1866.49,True,Ferramentas,2023-03-25,2024-11-08,2021-08-08,2024-12-03,2,28648.31,19.86,Em dia,Telefone,Reprehenderit incidunt sequi veritatis repellendus architecto dolor consequatur.
438.620.579-92,Isadora Ferreira,Assistente de produção,False,24,Costa,8088,Divorciado,2,681,False,25538.29,Pessoal,9293.63,24,1.07,27.64,20,8171.15,False,Ferramentas,2023-06-07,2024-12-04,2021-01-12,2025-01-02,19,46365.85,41.07,Renegociado,Telefone,Laboriosam quis magni dignissimos blanditiis neque libero iste totam nobis.
107.295.648-94,Srta. Valentina Almeida,Cameraman,True,58,Costela da Praia,6015,Solteiro,4,416,False,31517.65,Parcelamento em Loja,26331.73,6,2.83,15.88,40,7808.76,False,Ferramentas,2024-03-05,2024-11-18,2022-08-31,2024-12-07,6,76654.71,18.84,Em dia,Online,Optio doloremque magni vitae quo dignissimos alias.
348.079.126-31,Yago da Conceição,Prático,True,27,Porto das Pedras,14025,Solteiro,0,699,True,48728.31,Parcelamento em Loja,37836.22,6,1.82,9.39,0,2265.95,False,Móveis,2023-07-11,2024-11-11,2022-12-06,2025-01-03,2,32016.79,39.96,Renegociado,Telefone,Rerum ex fuga provident esse cum reprehenderit dolorem error fugiat voluptatibus fuga mollitia.
572.394.081-32,Sr. João Pedro Porto,Jogador de tênis de mesa,True,37,Santos,4528,Divorciado,4,319,False,43535.97,Veículo,39840.66,6,1.31,17.22,40,9027.14,False,Móveis,2024-01-26,2024-11-08,2024-06-17,2024-12-24,12,83098.58,28.12,Renegociado,Presencial,Qui modi nesciunt reiciendis ad iure dignissimos eos fugit iusto ducimus debitis commodi quia.
061.892.473-69,Sra. Ana Clara Correia,Vigia parlamentar,True,54,Novaes,6888,Viúvo,0,727,False,17341.78,Pessoal,918.18,6,1.83,10.43,0,3968.18,True,Móveis,2024-08-21,2024-11-27,2024-05-29,2024-12-28,9,64277.91,47.6,Renegociado,Online,Explicabo eligendi aspernatur occaecati eaque ut ut beatae aperiam a accusamus cum cumque.
130.568.794-93,Lara Freitas,Tecnólogo em navegação fluvial,False,69,da Conceição,5724,Solteiro,2,321,False,33944.32,Parcelamento em Loja,23236.99,48,2.8,9.37,30,7424.91,True,Ferramentas,2023-07-08,2024-12-04,2021-09-19,2024-11-11,2,82009.94,12.95,Atrasado,Online,Optio illo mollitia officia velit tempora atque ratione error earum laboriosam praesentium.
582.741.903-60,Bryan Martins,Especialista em agronegócios,True,58,Aragão,14145,Viúvo,3,614,False,15730.73,Pessoal,43045.03,12,1.86,19.05,30,3843.37,True,Eletrônicos,2022-10-11,2024-11-17,2021-06-10,2024-11-13,16,6603.84,29.92,Atrasado,Presencial,Provident ducimus natus possimus repellat enim.
781.932.504-60,Diego Nogueira,Personal trainer,False,28,Moraes,4380,Divorciado,3,481,False,13350.76,Veículo,29326.13,48,2.72,28.84,0,4587.78,False,Móveis,2024-04-19,2024-11-12,2024-04-05,2024-12-02,15,13346.47,13.31,Renegociado,Telefone,Nihil quaerat commodi illo optio voluptatum voluptas.
517.490.386-84,Dr. Luiz Felipe Pereira,Moldureiro,True,69,Souza,16163,Casado,3,648,False,7243.31,Imobiliário,47902.26,36,2.92,17.74,20,6533.56,False,Eletrônicos,2023-05-04,2024-11-29,2024-03-16,2024-12-08,7,42581.66,33.92,Atrasado,Presencial,Repellat incidunt sequi expedita ut adipisci.
689.751.430-66,Olivia Oliveira,Maestro,False,51,Teixeira,6736,Solteiro,1,376,False,9365.87,Imobiliário,21094.82,12,1.94,12.0,10,9203.88,False,Eletrônicos,2023-07-31,2024-11-09,2021-10-13,2024-12-18,1,90456.86,37.82,Renegociado,Presencial,Fugit reprehenderit blanditiis tempora impedit iste commodi quia voluptatibus impedit veritatis a voluptatum.
763.485.102-71,Vitória Melo,Profissional de linguística,True,55,Viana de Goiás,11600,Casado,3,656,False,48809.36,Imobiliário,48106.33,36,1.57,15.04,10,5937.17,False,Móveis,2024-10-08,2024-11-29,2023-10-26,2024-12-27,13,13104.56,35.37,Renegociado,Online,Totam eius repellat ullam consequatur sed consectetur perspiciatis voluptatem eaque nihil.
465.790.821-94,Pietro Farias,Vereador,False,70,Moura,15806,Viúvo,3,442,False,49936.89,Parcelamento em Loja,8678.04,24,2.22,32.74,10,8614.51,True,Eletrodomésticos,2022-04-19,2024-12-04,2023-07-21,2024-12-24,9,23856.84,45.39,Em dia,Online,Asperiores voluptates quam voluptas mollitia tempora.
658.127.093-86,Kamilly Vieira,Profissional de comércio exterior,True,41,Castro,18597,Solteiro,1,791,True,40350.83,Parcelamento em Loja,7814.14,24,0.98,17.29,10,4835.28,True,Eletrônicos,2022-10-21,2024-11-15,2021-03-23,2024-12-19,19,47715.54,19.77,Em dia,Telefone,Facere qui atque sint nostrum eveniet odio eius illo earum ad cum.
572.301.486-26,Maria Alice Teixeira,Patologista,False,29,das Neves,15847,Viúvo,4,354,False,17516.4,Parcelamento em Loja,49487.66,48,2.6,6.68,20,3771.28,True,Eletrônicos,2024-07-26,2024-11-18,2023-01-18,2024-11-08,16,91303.87,22.89,Atrasado,Online,Quod expedita itaque sed tenetur ipsa esse sit fugiat.
218.507.436-90,Maria Alice Teixeira,Engenheiro de projetos,True,56,Viana,5184,Casado,0,688,True,31324.3,Imobiliário,29637.5,24,1.49,12.05,0,2280.11,True,Ferramentas,2024-08-01,2024-11-06,2021-06-22,2024-12-17,14,16739.52,24.22,Em dia,Presencial,Beatae fugit laudantium consectetur dolor necessitatibus.
514.360.279-34,João Pedro Cardoso,Construtor,True,23,da Paz Paulista,8393,Viúvo,4,792,True,9993.35,Veículo,47874.35,12,2.6,21.72,20,3684.47,False,Ferramentas,2023-10-10,2024-11-24,2023-07-03,2024-11-13,4,38357.53,44.67,Atrasado,Telefone,Quasi odit tempora odio explicabo quidem odit laborum ipsa sed.
384.796.120-96,Raquel Peixoto,Jogador de basquete,False,40,Nunes,15978,Viúvo,4,305,False,6351.53,Imobiliário,33078.03,24,2.44,25.98,30,8384.59,True,Ferramentas,2022-07-04,2024-11-21,2022-09-23,2024-12-09,16,89092.24,40.97,Em dia,Online,Repellat error aliquid dolor similique recusandae repellendus eum voluptate.
680.217.945-85,Maria Julia das Neves,Motofrete,True,22,Nogueira do Galho,16602,Viúvo,1,481,False,49211.89,Parcelamento em Loja,12421.77,12,1.49,26.89,30,9253.9,False,Eletrônicos,2024-10-18,2024-11-12,2021-02-23,2024-11-22,13,81460.42,23.45,Atrasado,Presencial,Exercitationem quas voluptatem rerum quos earum enim placeat soluta id.
079.832.465-10,Srta. Eduarda Moreira,Engenheiro acústico,True,20,Ribeiro dos Dourados,18159,Viúvo,0,455,False,8995.44,Pessoal,49402.65,6,2.38,18.67,0,4065.09,False,Eletrônicos,2022-08-24,2024-11-27,2022-08-22,2024-11-27,6,57941.8,29.43,Em dia,Online,Debitis tenetur dolorem a iusto dolores doloremque.
463.790.215-07,Emanuel Aragão,Chefe de cozinha,True,56,Cunha da Mata,4450,Casado,0,311,False,39081.5,Imobiliário,24668.26,36,2.75,25.5,10,6938.11,True,Móveis,2021-11-05,2024-11-26,2023-11-29,2024-12-27,8,21072.42,42.35,Em dia,Presencial,Unde eius quasi possimus fugiat laboriosam neque dicta facere.
237.450.681-90,Dr. Daniel Correia,Agente de defesa sanitária,True,59,Cardoso,15784,Solteiro,0,517,False,23508.36,Veículo,20399.13,36,2.71,8.54,30,6963.79,False,Móveis,2023-12-28,2024-11-22,2023-07-17,2024-12-13,3,33224.22,20.67,Em dia,Telefone,Ea quos itaque maxime nihil et aperiam.
576.910.238-12,João Felipe Moreira,Epidemiólogo,True,25,Lima do Oeste,7780,Divorciado,0,669,True,43692.98,Pessoal,45455.21,24,2.04,27.34,20,8952.93,True,Eletrônicos,2022-04-21,2024-11-29,2023-03-04,2024-12-18,11,20328.62,32.98,Em dia,Telefone,Enim nesciunt eligendi ipsam officiis incidunt.
543.820.916-24,Gustavo Ramos,Tecnólogo em produção de bebidas,True,34,Caldeira,18284,Solteiro,1,732,False,14295.87,Pessoal,20550.41,48,0.88,24.84,30,6706.29,True,Móveis,2023-12-14,2024-11-19,2021-03-09,2024-12-12,8,95998.09,37.79,Em dia,Telefone,Deserunt praesentium rem magnam animi quam modi vitae assumenda dignissimos assumenda at.
843.127.609-69,Marcos Vinicius Peixoto,Engenheiro petroquímico,True,56,Cunha Grande,14498,Solteiro,0,315,False,1908.81,Veículo,22541.9,12,1.44,11.71,20,8665.5,True,Móveis,2022-06-17,2024-11-19,2023-12-26,2024-12-21,5,51290.86,44.51,Em dia,Telefone,Dolorum inventore modi cupiditate aut reiciendis.
836.147.952-09,Emanuel das Neves,Bedel,True,50,da Cruz de Farias,11780,Viúvo,1,767,False,29355.6,Parcelamento em Loja,36043.16,24,2.54,18.14,0,2761.21,True,Móveis,2022-02-25,2024-11-24,2024-01-29,2024-11-24,5,20600.9,28.13,Em dia,Online,Reiciendis aspernatur itaque aliquid perferendis occaecati eum error ex iste amet odit.
782.156.403-62,Vinicius Cunha,Engenheiro de energia,True,47,da Cruz das Pedras,8143,Viúvo,4,763,False,42682.92,Veículo,11716.2,36,1.26,35.62,40,3463.34,False,Eletrodomésticos,2024-10-19,2024-11-25,2022-03-19,2024-12-27,14,93659.91,25.45,Em dia,Online,Consequuntur incidunt neque dicta unde quam.
826.714.530-35,Samuel da Conceição,Pizzaiolo,True,43,da Mota de Goiás,12151,Viúvo,2,437,False,12774.54,Imobiliário,29443.22,12,2.05,26.72,10,2938.52,True,Ferramentas,2023-02-24,2024-11-16,2022-10-21,2024-11-23,2,38554.04,49.48,Renegociado,Presencial,Velit debitis quia accusamus alias delectus amet vero inventore excepturi.
891.726.045-49,Sabrina Araújo,Estoquista,False,56,Cardoso de Goiás,7215,Casado,4,329,False,6035.05,Imobiliário,41638.53,48,2.13,28.73,10,9003.89,True,Eletrodomésticos,2022-11-15,2024-11-20,2021-07-18,2024-11-07,5,81864.02,41.0,Atrasado,Presencial,Tenetur accusantium eveniet rerum cumque qui atque ratione ad illum.
647.592.108-49,Sra. Isadora Barros,Geriatra,True,46,Cunha das Flores,19154,Solteiro,4,443,False,3149.81,Veículo,43542.32,6,0.81,12.32,20,4870.71,False,Móveis,2023-07-28,2024-11-20,2023-09-29,2025-01-03,6,90753.19,21.46,Em dia,Presencial,Aut asperiores eum nihil consequuntur atque.
290.645.837-65,Srta. Mirella Cardoso,Profissional de hotelaria,True,33,da Costa,8614,Viúvo,1,439,False,39848.89,Veículo,49050.18,36,1.39,24.87,20,796.3,False,Ferramentas,2023-02-18,2024-11-15,2022-01-08,2024-12-18,18,33049.04,46.95,Atrasado,Presencial,Incidunt dolorum sed maxime consectetur sequi eius adipisci eum sit nesciunt.
938.502.641-06,Maria Vitória da Cruz,Juiz de futebol,True,40,Pires,15762,Casado,2,678,False,2908.11,Pessoal,43738.09,36,1.65,18.24,20,3247.21,True,Eletrônicos,2022-09-26,2024-11-16,2024-06-13,2024-12-01,6,81955.26,49.82,Renegociado,Presencial,Pariatur aliquid fugiat omnis atque optio nostrum aliquid.
287.569.134-19,Danilo Moreira,Árbitro e mediador,False,28,Freitas,13555,Divorciado,0,335,False,19618.04,Parcelamento em Loja,40647.47,12,2.02,34.95,0,7143.98,False,Eletrônicos,2024-02-24,2024-11-27,2022-04-13,2024-12-11,4,52222.12,11.95,Renegociado,Telefone,Beatae dignissimos modi distinctio nemo deserunt.
728.160.345-26,Bruno Farias,Retificador,True,53,Alves do Campo,16627,Solteiro,1,650,True,46886.89,Veículo,1543.05,6,1.23,13.5,10,1252.92,True,Ferramentas,2024-07-23,2024-11-12,2020-12-21,2024-11-12,2,45308.35,27.72,Em dia,Online,Facilis maxime veritatis blanditiis dolor doloribus nisi excepturi.
638.910.572-02,André Peixoto,Engenheiro petroquímico,True,40,Souza do Campo,2667,Solteiro,2,698,True,5594.84,Parcelamento em Loja,39666.3,48,1.1,34.52,40,1981.26,True,Ferramentas,2022-04-04,2024-11-12,2020-12-26,2025-01-03,4,83636.22,21.18,Atrasado,Telefone,Perspiciatis ex dolor delectus id quo error ipsam recusandae cupiditate nesciunt.
573.860.921-21,Vitor Hugo da Mata,Hostess,False,69,Dias de Pires,13200,Solteiro,0,619,True,3056.22,Pessoal,44735.63,24,1.81,10.41,20,8390.87,False,Móveis,2022-08-28,2024-11-06,2024-02-07,2024-11-11,14,82608.28,45.57,Em dia,Presencial,Inventore eaque quia quas nesciunt explicabo ipsa iste pariatur numquam sint.
680.473.952-38,Sofia Cunha,Engenheiro industrial,True,58,Costa da Prata,17150,Divorciado,3,388,False,6569.97,Pessoal,20059.6,24,1.57,30.81,10,7389.9,True,Móveis,2021-12-11,2024-11-08,2020-11-22,2024-12-19,19,85227.9,33.08,Renegociado,Presencial,Eius nemo odio facere numquam rerum explicabo rerum at.
896.504.327-10,Dra. Pietra Jesus,Técnico em desporto,True,53,da Costa de Cardoso,19807,Viúvo,0,338,True,19871.3,Parcelamento em Loja,38197.62,6,2.18,27.62,10,7090.72,False,Móveis,2021-11-30,2024-11-07,2024-02-29,2024-12-23,3,84232.91,45.37,Renegociado,Online,Voluptatum voluptatem illo repellendus natus architecto laborum tempore.
347.925.601-52,Júlia Mendes,Engenheiro de ergonomia,True,53,Fogaça do Norte,10682,Divorciado,4,602,False,8117.12,Parcelamento em Loja,9645.93,24,0.93,25.19,30,8030.64,False,Eletrodomésticos,2021-12-23,2024-12-03,2020-12-17,2025-01-03,17,33650.74,10.5,Atrasado,Telefone,Fuga doloribus odit aperiam totam impedit autem labore.
402.356.879-10,Valentina Alves,Taxista,True,24,Fernandes do Campo,9020,Divorciado,2,521,False,19812.98,Imobiliário,2878.51,12,1.62,27.94,0,1191.35,False,Ferramentas,2023-02-07,2024-11-10,2024-02-22,2024-12-26,1,7025.78,21.7,Renegociado,Telefone,Dolor illo neque fuga enim ipsam voluptatibus earum quisquam ipsa.
289.367.504-29,Carlos Eduardo da Costa,Redator,False,56,Pereira de da Cunha,9093,Viúvo,3,675,False,42258.35,Parcelamento em Loja,20238.8,36,1.57,32.1,20,9516.19,False,Eletrodomésticos,2022-05-12,2024-11-12,2023-09-03,2024-12-22,9,57366.24,33.38,Renegociado,Telefone,Pariatur excepturi natus praesentium praesentium illum quis sunt nemo suscipit.
739.025.146-80,Pedro Azevedo,Afiador de ferramentas,True,40,Gonçalves de das Neves,11100,Viúvo,2,309,True,10149.41,Pessoal,1585.53,12,2.89,22.7,10,9950.7,True,Ferramentas,2022-09-22,2024-11-10,2023-10-14,2024-12-12,18,39786.37,25.39,Em dia,Presencial,Culpa dicta tenetur quidem harum unde corrupti aut labore.
197.520.364-06,Sophia da Luz,Catador de material reciclável,False,42,Carvalho,12005,Viúvo,3,366,False,47865.74,Parcelamento em Loja,3405.94,24,2.41,15.0,10,4183.18,True,Móveis,2022-08-20,2024-11-26,2020-12-12,2024-12-27,8,39319.55,36.07,Em dia,Presencial,Odit sint praesentium in deserunt numquam ut eum.
689.012.574-67,Bruna Alves,Físico,True,61,Duarte do Amparo,3432,Viúvo,0,464,False,6332.94,Parcelamento em Loja,770.44,36,1.67,26.68,0,659.03,False,Ferramentas,2024-09-27,2024-11-11,2024-07-07,2024-11-19,13,89906.97,46.18,Em dia,Telefone,Velit enim molestias magnam inventore pariatur ad quos.
206.973.548-65,Lara Ramos,Profissional de educação física,True,35,Peixoto do Norte,11141,Viúvo,0,593,False,41503.13,Imobiliário,26118.4,48,2.2,20.66,40,7428.75,False,Móveis,2022-02-23,2024-11-12,2024-04-15,2024-12-30,13,57743.47,31.7,Renegociado,Telefone,Quas corporis natus nihil dolores non suscipit molestias omnis impedit explicabo.
123.048.695-05,Raquel Ferreira,Técnico em documentação,False,25,Freitas,7771,Casado,4,546,False,8650.33,Veículo,12781.53,48,1.7,18.67,30,3018.3,False,Móveis,2022-02-17,2024-11-08,2023-12-03,2024-12-17,5,30680.52,15.43,Renegociado,Presencial,Perferendis magnam aut tempore maiores deserunt iure adipisci.
780.431.625-90,Lívia Lima,Funileiro,True,23,Fernandes do Galho,14893,Divorciado,3,539,False,40956.76,Veículo,9028.88,48,2.36,9.91,40,5350.39,False,Móveis,2022-12-03,2024-11-18,2020-12-22,2024-12-24,6,8680.76,40.92,Renegociado,Online,Libero dignissimos consectetur animi porro quod.
769.045.831-93,Srta. Lara da Cruz,Engenheiro de telecomunicações,True,60,Peixoto Paulista,15199,Viúvo,4,840,False,32905.02,Parcelamento em Loja,46360.65,6,0.7,18.25,10,7125.61,True,Eletrônicos,2023-10-09,2024-11-21,2021-03-14,2024-12-23,19,77062.99,46.55,Atrasado,Online,Velit earum nostrum repellendus vero temporibus.
983.015.624-98,Bryan Silveira,Corredor de atletismo,True,42,Cardoso do Sul,3141,Casado,3,547,True,32918.5,Veículo,23205.31,48,2.23,24.81,0,5031.8,True,Eletrônicos,2022-05-08,2024-11-20,2022-03-20,2024-11-19,14,1789.02,33.49,Atrasado,Presencial,Nam consequuntur quasi nemo blanditiis voluptatem.
029.546.817-30,Ana da Rosa,Médico cirurgião,False,52,Rodrigues,16550,Casado,3,688,True,41299.74,Veículo,28880.57,36,1.83,31.82,40,6016.85,False,Eletrodomésticos,2023-08-22,2024-12-03,2021-07-19,2024-11-17,19,20734.18,27.25,Renegociado,Online,Id deserunt quisquam quos ipsam delectus odit saepe quibusdam.
016.872.534-71,Mariane Caldeira,Moldador,False,56,Sales,13349,Solteiro,3,569,True,48144.34,Imobiliário,4068.93,36,1.34,12.22,40,2968.25,False,Eletrônicos,2023-05-14,2024-11-16,2024-01-25,2024-12-06,5,43004.14,24.08,Renegociado,Telefone,Harum praesentium exercitationem illo totam deleniti autem consequuntur.
014.263.987-78,João Vitor da Mata,Agente de viagens,True,60,Pinto,4385,Casado,4,749,False,39383.42,Imobiliário,31898.35,6,0.95,12.85,40,9301.97,True,Eletrônicos,2024-08-28,2024-11-28,2024-01-01,2024-12-25,19,65481.58,35.55,Atrasado,Online,Similique nihil tempore accusamus hic nemo magni pariatur voluptatibus autem odit praesentium fugit.
472.058.931-60,Dra. Maria Cardoso,Mecânico,False,26,Cavalcanti do Amparo,2312,Solteiro,3,834,True,11522.89,Pessoal,9630.22,48,2.79,17.84,0,8830.66,False,Eletrodomésticos,2023-07-24,2024-11-26,2024-04-13,2024-12-31,1,51216.29,11.8,Renegociado,Telefone,Necessitatibus at illum voluptatibus ad placeat mollitia dolor dolore.
839.405.612-15,Sra. Luana Lopes,Aeromoça,False,49,Silveira das Flores,17803,Viúvo,4,490,True,8043.68,Pessoal,41943.19,12,2.14,27.17,30,4095.62,False,Eletrodomésticos,2021-11-21,2024-11-24,2023-07-22,2024-11-24,16,28624.12,12.52,Em dia,Online,Adipisci veritatis autem expedita quo adipisci illo.
654.798.201-76,Melissa Nunes,Montador de negativos,False,60,Cavalcanti,8586,Viúvo,4,669,True,5718.81,Parcelamento em Loja,2729.99,48,1.34,29.99,10,2991.87,True,Móveis,2024-10-24,2024-11-10,2023-05-04,2024-12-22,4,7702.77,45.77,Atrasado,Presencial,Necessitatibus earum nesciunt quis aspernatur dolorem earum earum labore.
879.614.523-46,Bárbara Barros,Apontador de mão-de-obra,True,25,Castro,11973,Casado,4,603,False,41264.59,Imobiliário,19936.09,36,1.88,26.32,40,6386.35,False,Eletrônicos,2024-05-21,2024-12-01,2021-03-10,2024-11-08,17,34310.58,43.32,Renegociado,Presencial,Rerum omnis dignissimos placeat modi aut aliquid natus reiciendis eaque quas.
301.896.725-95,Dr. Diogo Fogaça,Hematologista,True,53,Duarte,14698,Viúvo,1,751,False,20661.14,Pessoal,18322.21,12,1.68,12.27,0,5400.97,True,Ferramentas,2023-02-14,2024-12-03,2021-03-13,2024-12-26,3,66772.43,49.78,Renegociado,Telefone,Sint laudantium dolor asperiores dolorum molestias.
605.241.893-15,Calebe Cardoso,Neurologista,True,26,Peixoto das Flores,11479,Divorciado,4,536,False,29877.5,Parcelamento em Loja,20898.97,24,2.87,30.26,20,8920.98,True,Eletrodomésticos,2023-04-22,2024-11-19,2023-10-09,2024-12-05,8,4429.58,30.26,Atrasado,Telefone,Id voluptate neque quae optio assumenda ad.
491.268.503-89,Dr. Antônio Duarte,Skatista,True,29,Monteiro,6914,Solteiro,2,633,False,39865.07,Pessoal,21500.58,24,2.89,23.96,20,1145.59,False,Ferramentas,2023-06-30,2024-11-15,2021-08-27,2024-12-25,5,93256.89,23.11,Atrasado,Telefone,Omnis ullam tempora aliquam minus rerum impedit impedit blanditiis.
596.847.032-10,Davi Lucca Viana,Preparador de máquinas,True,52,Ramos de Silveira,16483,Solteiro,4,797,False,38964.36,Imobiliário,21894.77,36,1.63,10.06,0,8030.85,False,Móveis,2023-06-10,2024-11-27,2022-11-21,2024-11-05,14,2908.76,31.14,Renegociado,Presencial,Voluptatum quibusdam asperiores nulla aliquam eos commodi sapiente dicta magnam quia eveniet.
597.301.684-66,Bernardo da Rosa,Ecólogo,True,66,Nunes,16168,Casado,3,668,True,43193.01,Parcelamento em Loja,48931.29,12,1.59,20.95,20,1821.11,False,Ferramentas,2022-09-24,2024-11-06,2024-04-09,2024-12-13,18,93840.91,46.21,Atrasado,Online,Ea culpa animi eum asperiores aperiam laboriosam voluptates atque saepe unde aut ullam.
